v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].initialItems[].bidFee	integer	Списанная ставка ближайшего конкурента.  Указывается в процентах от стоимости то
v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].initialItems[].cofinanceThreshold	number	Порог для скидок с Маркетом на момент оформления заказа. [Что это такое?](https:
v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].initialItems[].cofinanceValue	number	Скидка с Маркетом. [Что это такое?](https://yandex.ru/support/marketplace/market
v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].payments[]	array<object>	Информация о расчетах по заказу.  Возвращается пустым, если заказ:   * только на
v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].payments[].id	string	Идентификатор денежного перевода.
v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].payments[].date	string	Дата денежного перевода.  Формат даты: `ГГГГ-ММ-ДД`. 
v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].payments[].type	object	Тип денежного перевода.
v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].payments[].source	object	Способ денежного перевода.
v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].payments[].total	number	Сумма денежного перевода.  Точность — два знака после запятой. 
v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].payments[].paymentOrder	object	Информация о платежном поручении.
v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].commissions[]	array<object>	Информация о стоимости услуг.
v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].commissions[].type	object	Услуга.
v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].commissions[].actual	number	Сумма, которая была выставлена в момент создания заказа и которую нужно оплатить
v2_campaigns_campaignId_stats_orders.yaml	RESPONSE	result.orders[].subsidies[]	array<object>	Начисление баллов, которые используются для уменьшения стоимости размещения, и и
